Starknet address;Allocation
0x039f07ff01812a3ef3684b719913bce71e2854a8dc9ef99340d9624611fccc9d;2895.54821456662
0x0449e8cda692fc1f791f721b36aa4d636393e160c9b561396f07787f82d02815;2895.54821456662
0x047991fc342a58b8446c7265b1657aa169ce0323b275dab0a06c8961bf481b37;2895.54821456662
0x0012656eF1c152278d37d589aA3f595Ea20AcA64232a0D13f0a031dF523a5B98;2968.83605416021
0x055f973e925Fba11C9cEA1565ff000f196a7DdfCb73c7292774a8d5408FA6bF4;2968.83605416021
0x01394b854571da4662cbd0b8cb9ae5d4fdc6ca5afbf987ecce8b09101576cc7c;3020.05127919937
0x054e0ab67bd384312d640915b55d7e918fe2031269ec26f8fc7fde9abbd1e0a5;3206.75438520251
0x001d2866c8604932058868f0865095bece599ec576c5cc0f2ca8b4714df7128a;3210.91096350725
0x050cc09577466509912ec556a1b65a890dc06a01cf62716fe4f5e5785d5e460d;3273.79684029792
0x061d3ffd2008c523f52e388bc2b37c042f8eb5bc125fd6dae160c9021cdb67fe;3284.43710345551
0x05bb61ab3472556d0151bb4fa22e3514d1a490cb31229b7bcca33744afd5858f;3366.1909148291
0x049c691d23cf572e3318472dac01d5a6d996470aa1050af0ccadda392c073efb;3938.35794374071
0x06Ae3E526C67A3f38393034abAC34E8274A5683c2c4f00D6aeFEa98057daE5Af;4017.92466663665
0x01f756725531f4d85790382430ef13a0d9acc0eb149f443febc1bcdc1ea7ce2e;4284.43710345551
0x02ba1c396a2a3bd5dcc62fe3f9bd9f85eaa6580609bb903ccbb8aad374cf3f76;5156.63701959565
0x04a8713ab7aff5e97fb1aa7652314a5ed6102b200da75ef42078a5a01fef4093;5506.4271092037
0x0558808A3C00c778C93E3d4348687b048613993E6b03836726B5d581f9960515;8226.86183275169
